employee_id,name,age,salary,join_date,department,gender,country,city,weight_kg,is_active,review,price,weight_kg_duplicate,target
8824,Charlie Z.,58,52690,2014-08-23,Marketing,MALE,usa,Sylhet,99.4,TRUE,"Excellent product, highly recommend!",491.79,,0
6214,Grace U.,48,31331,2014-02-18,Marketing,Woman,United States,Khulna,56.2,FALSE,Would buy again without hesitation.,164.46,,0
11051,Frank T.,48,"$98,969",2019-01-24,hr,MALE,U.S.A,Chittagong,71.3,TRUE,Product met all expectations.,303.11,,0
17173,Eve L.,999,87391,03/07/2018,Engineering,Female,UK,Rajshahi,84.4,FALSE,Very satisfied with the quality.,456.89,,0
17154,Hasan R.,28,115467,2018-12-20,engineering,M,United Kingdom,Sylhet,100.4,0,Product met all expectations.,354.1,,0
12990,Diana S.,43,94311,2015-10-20,Finance,,U.S.A,Sylhet,123.8,FALSE,Product met all expectations.,$436.89,,0
19345,Charlie G.,-5,111316,2022/07/20,hr,Man,us,,,TRUE,"Excellent product, highly recommend!",332.03,,0
9686,Grace J.,25,44045,2018-07-11,Marketing,,America,Khulna,50kg,TRUE,Delivery was fast and packaging great.,$198.74,,0
16071,Diana B.,48,62967,2021-03-04,engineering,Woman,bd,Chittagong,121.9,TRUE,fine,247.53,,0
10539,Bob I.,23,47204,2021-03-13,,female,BANGLADESH,Chittagong,59.2,TRUE,Product met all expectations.,415.2,,0
804,Alice J.,,78596,2016-10-20,Finance,male,U.S.A,Khulna,58.4,TRUE,ok ok,455.08,,0
252,Bob F.,53,9999999,2015-02-27,Engineering,FEMALE,U.K.,Khulna,63.6,FALSE,Delivery was fast and packaging great.,357.85,,0
14443,Ira M.,,99216,2013-09-18,Mrketing,Male,,Khulna,53.8,TRUE,"Excellent product, highly recommend!",179.02,,0
13264,Bob I.,35,84807,2024-10-12,engineering,Female,,Rajshai,95.7,TRUE,fine,442.42,,0
17359,John R.,53,76547,2013-04-14,Marketing,female,America,Khulna,102.6,FALSE,"Excellent product, highly recommend!",102.9,,0
4525,Ira T.,23,,2011-02-13,Sales,,America,Khulna,51.4,TRUE,.,171.12,,0
3381,Bob N.,28,53205,2024-12-18,Marketing,Male,UK,Rajshai,98.6,FALSE,Very satisfied with the quality.,217.64,,0
9994,Ira M.,46,56713,,Finance,Male,America,Rajshahi,55kg,FALSE,Very satisfied with the quality.,219.11,,0
15583,Eve K.,32,48528,2022-06-09,Finance,MALE,United States,Khulna,125.1,FALSE,Product met all expectations.,417.95,,0
377,Ira E.,54,"$71,025",11-10-2012,Mrketing,M,us,Rajshahi,104kg,1,"Excellent product, highly recommend!",104.51,,0
17688,Diana G.,,80299,2014-05-30,Marketing,female,BD,Dhaka,79.7,FALSE,Would buy again without hesitation.,40.77,,0
8816,Diana V.,36,118759,2016-04-02,Finance,Male,USA,Sylhet,107kg,TRUE,Product met all expectations.,,,0
10404,Diana Y.,41,38929,2023-01-24,Finace,male,Bangladesh,Dhaka,62.2,FALSE,Product met all expectations.,155.18,,0
18535,Charlie E.,61,"$92,781",2023-02-10,engineering,F,UK,Khulna,74.3,0,Delivery was fast and packaging great.,-441,,0
15370,Grace Z.,55,104209,2023-03-26,hr,FEMALE,USA,Dhaka,54.2,TRUE,Product met all expectations.,313.65,,0
7353,John Z.,25,70390,2011-04-20,Sales,FEMALE,UK,Khulna,84.6,0,Product met all expectations.,-229,,0
10171,Grace M.,38,95603,2019-09-03,Finace,Woman,BANGLADESH,Dhaka,64.7,FALSE,Very satisfied with the quality.,242.74,,0
16601,Ira Z.,57,67126,2016-08-29,Finance,MALE,bd,Sylhet,108.4,FALSE,Good value for money.,273.55,,0
1692,John H.,63,111856,04/09/2016,Mrketing,female,United Kingdom,Dhka,98.5,FALSE,Delivery was fast and packaging great.,149.19,,0
18622,Bob B.,31,50077,2012-11-17,Finance,M,America,Dhaka,105.5,1,"Excellent product, highly recommend!",261.66,,0
9670,John G.,41,49189,2022-01-09,SALES,female,U.S.A,Sylhet,77.3,FALSE,Very satisfied with the quality.,123.6,,0
12210,Hasan H.,65,36007,2017-06-22,SALES,male,U.S.A,Rajshahi,88.5,FALSE,Delivery was fast and packaging great.,13.3,,0
15973,Grace F.,37,119711,2022-12-20,engineering,Male,U.K.,Dhaka,83.1,TRUE,Delivery was fast and packaging great.,469.26,,0
18353,Charlie M.,46,110238,2019-03-25,HR,FEMALE,BD,Khulna,111.5,FALSE,Good value for money.,183.44,,0
237,John R.,47,39954,2022-08-30,Marketing,female,,,55.9,TRUE,Delivery was fast and packaging great.,$383.06,,0
10399,Ira W.,,56712,2023-01-12,Finance,Female,USA,Chittagong,54.3,FALSE,"Excellent product, highly recommend!",,,0
245,Grace L.,49,61842,2015/08/31,HR,MALE,United Kingdom,Dhakka,124.4,TRUE,ok,411.39,,0
1828,Diana H.,44,70902,2021-01-01,Sales,Man,United Kingdom,,114.5,TRUE,Product met all expectations.,8.97,,1
9864,John V.,53,114709,2013-04-21,Sales,Man,U.K.,Rajshahi,,TRUE,Good value for money.,91.57,,0
12717,Eve L.,48,34374,2015-11-16,Engineering,female,United Kingdom,Rajshahi,69.3,TRUE,Product met all expectations.,202.43,,0
7020,Alice Q.,36,111239,2017-10-28,Finance,Female,,Sylhet,76kg,FALSE,Good value for money.,$280.34,,0
17332,Grace U.,31,63023,2024-07-25,Engineering,F,BD,Chittagong,53.9,TRUE,"Excellent product, highly recommend!",330.9,,0
1921,Grace R.,57,60768,2012-07-18,hr,Man,BANGLADESH,Sylhet,120.2,1,Delivery was fast and packaging great.,246.22,,0
518,Frank C.,63,100235,2010-03-09,Sales,M,United States,Dhaka,119.9,FALSE,Very satisfied with the quality.,28.86,,0
2598,Frank Y.,,70455,2011-05-28,SALES,Man,BANGLADESH,Dhaka,111kg,FALSE,Product met all expectations.,146.74,,0
13989,Eve R.,56,47196,2015-06-02,Engineering,Woman,us,Khulna,78.1,FALSE,"Excellent product, highly recommend!",50.68,,0
2416,Frank N.,18,89868,2017-07-08,Mrketing,male,usa,Khulna,112.2,TRUE,,329.19,,1
19548,Alice W.,21,"$42,365",2015/08/17,HR,Man,UK,Dhaka,66.8,TRUE,"Excellent product, highly recommend!",$38.73,,0
225,Alice P.,40,111714,2014-04-18,Mrketing,MALE,USA,Rajshahi,71.4,FALSE,Very satisfied with the quality.,344.46,,0
3308,Grace I.,60,33081,16-Apr-2016,Sales,male,America,Sylhet,65.1,TRUE,"Excellent product, highly recommend!",62.88,,0
13564,Grace S.,28,99105,2010-05-09,engineering,,BANGLADESH,Dhaka,85.7,TRUE,Very satisfied with the quality.,,,0
16294,Ira L.,59,35051,2024-10-02,HR,MALE,Bangladesh,Rajshahi,,TRUE,good,96.33,,0
2950,Hasan C.,61,116728,2020-01-02,Finace,Female,United Kingdom,Dhaka,121.4,FALSE,Would buy again without hesitation.,50.14,,0
2375,Frank O.,,81921,2010-07-16,Finance,M,Bangladesh,Slyhet,63.7,FALSE,Very satisfied with the quality.,321.9,,0
9996,Grace Q.,59,90818,2013-05-02,HR,F,U.K.,Rajshahi,91.9,FALSE,Good value for money.,187.25,,0
18991,Ira Z.,26,90480,2018-03-20,hr,Female,USA,Dhaka,,FALSE,Very satisfied with the quality.,265.52,,0
14289,Alice K.,55,65536,2018-12-07,hr,male,bd,,119.7,TRUE,Product met all expectations.,229.28,,0
9191,John O.,62,38857,18/06/2015,HR,Male,Bangladesh,Dhaka,55kg,TRUE,Delivery was fast and packaging great.,$284.40,,0
19173,Bob D.,21,86794,2024-12-18,Finace,F,BD,Rajshahi,64.1,TRUE,Would buy again without hesitation.,140.2,,0
6836,Frank Z.,62,78685,,hr,F,bd,Dhaka,105.9,TRUE,"Excellent product, highly recommend!",325.05,,0
8586,John U.,50,80071,2013-12-21,hr,F,BANGLADESH,Rajshahi,51kg,FALSE,Very satisfied with the quality.,157.52,,0
15452,John I.,50,37875,2017-11-11,Finance,,usa,Rajshahi,62.1,FALSE,"Excellent product, highly recommend!",158.65,,0
12842,Frank J.,60,72761,2019-06-08,hr,Male,usa,Rajshahi,93.6,TRUE,.,382.17,,0
19820,Charlie U.,32,38934,2017-08-17,Finace,M,bd,Khulna,72.3,FALSE,Delivery was fast and packaging great.,476.59,,0
6646,Diana Y.,45,"$73,924",2019-08-28,HR,Woman,U.K.,Dhaka,51.5,TRUE,Would buy again without hesitation.,410.87,,0
4009,Diana K.,59,"$69,197",2019-12-29,,M,usa,,85.7,TRUE,Good value for money.,117.92,,0
5634,Frank M.,54,37124,2017-02-03,hr,Female,America,Chitagong,93.6,TRUE,Very satisfied with the quality.,112.96,,0
12819,Alice C.,63,52903,2024-02-24,hr,F,U.K.,Rajshahi,97.2,TRUE,Product met all expectations.,54.59,,0
13477,Charlie D.,30,,2012-11-27,engineering,F,America,Rajshahi,104.3,TRUE,.,217,,0
15742,Alice T.,34,110395,2010-09-20,engineering,M,USA,Dhaka,89.4,FALSE,Delivery was fast and packaging great.,206.1,,0
18742,Charlie X.,30,38701,2016-10-24,Mrketing,Male,U.K.,Rajshahi,60.8,TRUE,"Excellent product, highly recommend!",134.72,,0
5842,Alice I.,-1,51518,2023-05-07,Marketing,Female,U.S.A,Chittagongg,70.8,TRUE,"Excellent product, highly recommend!",254.26,,0
5767,Grace Y.,0,114095,28/04/2013,HR,Man,us,Chittagong,62.2,FALSE,Product met all expectations.,315.65,,0
7094,Frank B.,58,100303,2018-04-30,SALES,M,BD,Rajshai,45.2,FALSE,Delivery was fast and packaging great.,212.6,,0
7023,Ira B.,23,33849,2014-10-01,Marketing,MALE,America,Slyhet,93,FALSE,"Excellent product, highly recommend!",$363.36,,1
12562,Diana V.,51,81495,06-11-2010,Finance,Woman,us,Slyhet,121,FALSE,"Excellent product, highly recommend!",339.65,,0
14669,John Y.,42,50743,2013-10-18,hr,F,United States,Dhka,74kg,FALSE,Would buy again without hesitation.,158.61,,0
4510,Grace U.,,80090,12-27-2014,Finance,Male,America,Rajshahi,116.3,FALSE,Very satisfied with the quality.,$337.68,,0
11297,Eve O.,32,116304,07-07-2020,Sales,M,bd,Dhka,109.4,TRUE,Product met all expectations.,114.96,,0
7807,Grace H.,43,89741,2013-12-18,Mrketing,Woman,United Kingdom,Dhaka,64.3,TRUE,Would buy again without hesitation.,435.79,,0
8634,John E.,45,"$87,367",2017-10-10,HR,Male,BD,Chittagong,58.1,FALSE,.,$65.54,,0
110,Hasan B.,38,108358,2013-12-03,Engineering,FEMALE,,Khulna,56.9,TRUE,Good value for money.,,,0
19994,Frank F.,57,67514,2013-02-15,HR,,Bangladesh,Rajshahi,72kg,TRUE,ok,134.65,,0
4188,Frank D.,41,63559,2011-03-27,HR,Male,U.S.A,Slyhet,128.9,1,Delivery was fast and packaging great.,217.63,,0
13995,Eve T.,35,117846,2013-12-02,engineering,M,United Kingdom,Sylhet,48.6,,ok ok,51.25,,0
19655,Alice R.,47,95008,2021-01-14,engineering,male,America,Chittagong,101.4,TRUE,Product met all expectations.,147.15,,0
7424,Ira V.,50,70687,2022-01-05,Finance,Male,us,Khulna,96.9,TRUE,Very satisfied with the quality.,211.55,,0
7434,Charlie Q.,45,109185,2011-02-21,Engineering,,bd,Sylhet,74.6,FALSE,Good value for money.,246.04,,0
14240,Ira R.,52,105166,02-07-2021,Finance,,,Sylhet,80.3,TRUE,"Excellent product, highly recommend!",466.27,,0
16168,Grace P.,64,106351,27-Mar-2013,Finance,M,UK,Chitagong,77,FALSE,Would buy again without hesitation.,149.35,,1
11269,Grace A.,62,43384,2024-03-03,engineering,Woman,BD,Khulna,84.8,FALSE,Very satisfied with the quality.,471.11,,0
18517,John S.,51,116050,,Finace,Female,usa,Khulna,125.2,TRUE,Product met all expectations.,203.49,,0
12734,Charlie L.,22,84804,2014-10-23,Sales,M,Bangladesh,Rajshahi,114kg,TRUE,bad,447.09,,0
17604,Grace T.,30,64239,2020-02-29,engineering,Woman,BD,Sylhet,79.7,FALSE,not bad,149.85,,0
19445,Frank L.,36,79256,2020-10-07,SALES,male,bd,Dhaka,61.9,FALSE,Product met all expectations.,220.72,,0
6653,Frank X.,52,61273,,Sales,Man,bd,Rajshai,49.7,TRUE,Would buy again without hesitation.,121.1,,0
3468,Grace S.,32,66558,2018-12-19,engineering,,U.S.A,Sylhet,45.9,FALSE,,140.01,,0
14511,Ira F.,53,79528,2015-11-26,Finance,F,BANGLADESH,Chittagong,95.7,TRUE,,227.39,,0
19878,Alice I.,32,,2014-12-18,Sales,M,United States,Rajshahi,60.8,TRUE,Product met all expectations.,-213,,0
15081,John G.,19,105837,2010-04-30,engineering,female,Bangladesh,Dhaka,117.3,TRUE,fine,273.11,,0
6959,Bob P.,22,115733,,engineering,,bd,Sylhet,100.9,TRUE,Very satisfied with the quality.,381.57,,0
2942,Bob D.,54,68114,23/06/2023,Engineering,Female,USA,Dhakka,116.7,FALSE,Very satisfied with the quality.,232.04,,0
5091,Frank R.,33,"$39,841",2013-12-28,Finace,Man,us,Chittagong,54.9,TRUE,Good value for money.,330.97,,0
10797,Ira F.,39,93806,2018-08-10,Marketing,F,us,Khulna,67.5,0,"Excellent product, highly recommend!",391.37,,0
123,Alice S.,42,114615,2015-09-16,Marketing,male,United States,Sylhet,88.4,TRUE,,$275.57,,0
18510,John Z.,46,92306,2019-06-12,HR,F,United Kingdom,Chittagong,93,FALSE,Would buy again without hesitation.,129.62,,0
9886,John U.,57,94653,2017-01-17,engineering,female,United Kingdom,Dhaka,57,FALSE,Product met all expectations.,$59.73,,0
18543,Diana V.,19,67661,2020-12-24,Sales,F,Bangladesh,Rajshahi,104.1,FALSE,Delivery was fast and packaging great.,5.54,,0
17777,Alice Y.,24,49125,2021-03-21,,Female,BANGLADESH,Khulna,103.1,TRUE,Very satisfied with the quality.,-323,,0
930,Charlie T.,200,51208,04-05-2020,Sales,,BANGLADESH,Dhaka,99.1,FALSE,Delivery was fast and packaging great.,182.29,,0
4571,Hasan O.,35,44124,2014-09-02,SALES,Male,USA,Dhka,88.1,TRUE,Would buy again without hesitation.,241.14,,0
2762,Eve W.,27,71713,2021-02-17,SALES,M,USA,Chittagong,69kg,0,Would buy again without hesitation.,17.2,,0
2233,Ira Y.,45,48566,2016-03-27,Engineering,female,Bangladesh,Sylhet,51.6,FALSE,Good value for money.,258.8,,0
16156,Charlie L.,53,"$47,260",2016-12-23,Sales,female,us,Rajshahi,111,TRUE,Would buy again without hesitation.,388.25,,0
52,John E.,31,34845,2011-10-20,Marketing,Man,America,Chittagong,110.3,0,Delivery was fast and packaging great.,143.42,,0
6892,Diana F.,58,41399,2010-04-11,HR,FEMALE,United Kingdom,Rajshahi,74.8,FALSE,Would buy again without hesitation.,490.69,,0
3827,Grace Z.,37,67719,2017-05-06,hr,female,,Chittagong,58.9,FALSE,,152.62,,0
18520,Eve B.,29,119485,2016-09-29,Sales,MALE,,Dhka,100.1,TRUE,Delivery was fast and packaging great.,432.75,,0
10635,Ira L.,29,103237,2010-01-09,Mrketing,female,BD,Rajshahi,58kg,FALSE,Product met all expectations.,349.66,,0
8709,John M.,25,103709,2010-06-28,Finace,Woman,America,Rajshai,129.8,1,Would buy again without hesitation.,$215.89,,0
2087,John S.,62,,2010/06/24,SALES,M,UK,Sylhet,88.1,TRUE,Very satisfied with the quality.,150.15,,0
13194,Hasan F.,34,64805,2021-05-03,Finance,female,United States,Khulna,64.8,TRUE,Good value for money.,283.19,,0
6461,John L.,56,81284,2022/02/03,Engineering,Man,USA,Sylhet,56.6,FALSE,good,197.74,,0
271,Alice R.,57,95602,11-20-2024,SALES,FEMALE,Bangladesh,Chittagong,84.4,FALSE,Good value for money.,406.44,,0
16517,John X.,24,107935,2015-08-05,engineering,male,U.K.,Dhka,103.4,,Very satisfied with the quality.,315.17,,0
19824,Charlie Y.,,80916,2018-01-10,engineering,Woman,UK,Chittagong,99.1,TRUE,Delivery was fast and packaging great.,226.84,,0
13228,Bob L.,26,33635,,Finance,Male,us,Sylhet,63.6,TRUE,Very satisfied with the quality.,$310.38,,0
10533,Charlie H.,33,45143,2011-04-01,Finace,Male,us,Chittagong,65.9,FALSE,Product met all expectations.,227.51,,1
16371,Grace S.,49,79487,2013-05-21,Marketing,Woman,bd,Khulna,57.1,FALSE,ok ok,346.15,,0
12387,John A.,28,92731,2017-04-02,Engineering,Female,United Kingdom,Rajshahi,126.2,FALSE,Would buy again without hesitation.,215.42,,0
162,Hasan S.,19,116581,2023-01-19,Engineering,Man,UK,Khulna,124.8,TRUE,Product met all expectations.,$225.83,,0
12256,Grace M.,56,"$54,532",2017-10-08,hr,Man,usa,Rajshahi,61.7,FALSE,Good value for money.,128.29,,0
15915,Alice I.,27,52237,2011-08-15,Finace,male,bd,Rajshahi,87.7,,Good value for money.,111.32,,0
2086,Frank U.,65,52810,2014-06-01,hr,Female,U.K.,Sylhet,102.9,FALSE,Product met all expectations.,365.5,,0
18227,Alice K.,21,84566,2014-06-24,Sales,M,USA,Dhka,95,TRUE,Product met all expectations.,447.44,,0
14884,Ira Q.,40,115574,2016-09-05,engineering,Woman,U.S.A,Dhaka,112.5,TRUE,Delivery was fast and packaging great.,56.71,,0
4099,Eve K.,18,54654,2012-12-26,hr,male,Bangladesh,Chittagong,,FALSE,Very satisfied with the quality.,157.13,,0
16075,Eve E.,48,118969,2023-02-23,Finance,Female,usa,Slyhet,84.1,TRUE,Product met all expectations.,169.85,,0
14191,Ira F.,27,,2020/12/29,hr,Woman,usa,Dhaka,119.2,TRUE,Very satisfied with the quality.,209.83,,0
19476,Bob Q.,20,63707,2016-08-31,Marketing,Male,BD,Rajshahi,74kg,TRUE,Very satisfied with the quality.,$43.03,,0
16814,Ira P.,27,30059,2024-11-27,hr,female,BD,Rajshahi,81.1,TRUE,Delivery was fast and packaging great.,,,0
8913,Eve T.,48,54289,2021-10-18,Finace,Female,BD,Khulna,129.4,TRUE,,474.68,,0
19958,Alice E.,38,63542,2012-09-25,engineering,,BANGLADESH,Chitagong,108,TRUE,Would buy again without hesitation.,156.92,,0
16867,Frank H.,35,77422,2012-02-03,Finance,Woman,,Dhaka,90.6,TRUE,...,425.1,,0
15450,Eve G.,20,35376,2019-05-07,hr,male,Bangladesh,Khulna,90.7,FALSE,Would buy again without hesitation.,262.01,,0
11603,Bob C.,55,76500,2014-12-24,Mrketing,FEMALE,Bangladesh,Khulna,124.3,FALSE,Product met all expectations.,$402.14,,0
11551,Diana Z.,-5,54381,2015-02-13,Marketing,female,America,Rajshai,50.4,TRUE,Product met all expectations.,105.51,,0
11526,John P.,21,103353,2023/02/28,HR,Man,us,Chittagong,66kg,FALSE,"Excellent product, highly recommend!",216.68,,0
488,Frank U.,43,47132,2021-03-18,HR,F,United States,Dhakka,115.6,1,Very satisfied with the quality.,139.8,,0
1158,Eve B.,53,76930,2014-09-30,HR,F,bd,Khulna,61.4,0,"Excellent product, highly recommend!",112.24,,0
2690,Bob F.,39,31546,2012-12-17,hr,F,UK,Khulna,56.3,FALSE,Delivery was fast and packaging great.,259.65,,0
2571,Eve S.,23,116200,2023-07-03,Finace,Male,USA,Khulna,46.8,TRUE,Would buy again without hesitation.,-281,,0
13726,Bob I.,54,69051,2012-11-14,Finace,Male,usa,Sylhet,51.6,FALSE,Very satisfied with the quality.,118.95,,1
357,Alice X.,53,48769,2017-03-03,hr,Female,Bangladesh,Chittagong,55kg,FALSE,"Excellent product, highly recommend!",45.11,,0
9561,Charlie S.,37,74077,2010-07-18,engineering,female,United States,Rajshahi,85kg,FALSE,Good value for money.,442.5,,0
14269,John J.,64,104229,2024-12-17,Marketing,Man,usa,Khulna,61.1,FALSE,Good value for money.,424.1,,0
16234,John L.,33,,2010-05-27,hr,Woman,bd,Sylhet,49.8,TRUE,Good value for money.,230.31,,0
19726,John M.,48,40827,2015/02/26,Marketing,Woman,United States,Khulna,75kg,FALSE,Delivery was fast and packaging great.,53.76,,0
2198,Eve J.,60,92149,2020-12-18,Engineering,MALE,BD,Sylhet,80kg,TRUE,.,181.35,,0
5553,Charlie N.,25,76605,2011-09-26,Finace,,,Sylhet,121.5,FALSE,Delivery was fast and packaging great.,192.19,,0
1407,Eve G.,34,36029,2015-02-23,HR,Female,Bangladesh,Slyhet,64.3,FALSE,fine,455.54,,0
8731,Bob K.,41,39404,2015-03-27,Mrketing,MALE,usa,Sylhet,63.1,FALSE,N/A,251.42,,0
11591,John Z.,42,88079,2021-06-08,Finace,male,United Kingdom,Dhaka,124.2,TRUE,Delivery was fast and packaging great.,170.15,,0
13913,Alice S.,19,64698,,Engineering,,U.S.A,Rajshahi,112.8,FALSE,"Excellent product, highly recommend!",263.94,,0
1481,John U.,41,73094,2017-09-29,,M,United States,Dhaka,72.3,FALSE,Very satisfied with the quality.,65.54,,0
14639,Eve Y.,55,72271,2021-09-08,Sales,Male,bd,Khulna,60,FALSE,Good value for money.,232.41,,0
14794,Alice R.,26,68438,2011-08-24,SALES,F,BANGLADESH,Rajshahi,55.2,0,"Excellent product, highly recommend!",9.86,,0
16554,Alice U.,24,86461,2024-06-20,HR,Male,us,Dhaka,124.8,FALSE,Good value for money.,421.04,,1
5912,Charlie H.,40,115150,2023-07-24,Mrketing,F,us,Khulna,122.1,0,Would buy again without hesitation.,122.54,,0
18946,Frank H.,22,51056,2017-01-02,engineering,Male,United States,Rajshahi,117.6,FALSE,Would buy again without hesitation.,225.05,,1
12510,Bob D.,19,"$87,265",01-May-2024,Engineering,male,United Kingdom,Rajshai,79kg,TRUE,Good value for money.,79.09,,0
13649,Diana M.,56,51998,2017-07-04,Marketing,male,Bangladesh,Sylhet,,TRUE,,191.23,,0
6079,Alice F.,50,93383,2021-03-01,HR,Male,Bangladesh,Khulna,49.9,TRUE,Product met all expectations.,31.52,,0
11902,Eve B.,55,38889,2011-03-07,SALES,Woman,BD,Dhka,100.3,FALSE,,252.12,,1
6071,Frank A.,42,72310,11-18-2020,,male,U.S.A,Khulna,101kg,TRUE,Good value for money.,$80.15,,0
17926,Eve Q.,25,69141,02/12/2019,hr,,America,Sylhet,93.4,TRUE,"Excellent product, highly recommend!",67.31,,0
2529,Grace K.,29,76262,,engineering,Male,BD,Chittagong,50,TRUE,ok ok,458.37,,0
4450,Hasan S.,49,79769,2011-06-05,Finance,Male,Bangladesh,Rajshahi,47.9,TRUE,Delivery was fast and packaging great.,261.19,,0
6304,Frank Y.,48,45360,2020-01-15,HR,Woman,usa,Khulna,46.8,1,...,160.02,,0
19876,Bob G.,33,,2010-04-29,Finace,female,UK,Rajshahi,97.9,TRUE,not bad,312.26,,0
9514,Eve D.,32,44761,2014-08-19,Engineering,Woman,America,Dhakka,53.9,FALSE,Very satisfied with the quality.,423.13,,0
16616,Eve F.,49,86183,2020-07-26,engineering,M,BANGLADESH,Sylhet,84.8,TRUE,na,$252.87,,0
7790,Diana W.,56,76223,2016-09-24,HR,Woman,usa,Chitagong,91.1,TRUE,"Excellent product, highly recommend!",172.5,,0
4824,Charlie A.,57,59674,2023-04-02,SALES,Male,usa,Chittagongg,68kg,TRUE,Delivery was fast and packaging great.,421.91,,0
8412,Hasan S.,57,104172,2020/04/25,Finace,male,UK,Slyhet,94,TRUE,Very satisfied with the quality.,466.41,,1
17630,Hasan S.,48,72552,2024-01-16,SALES,Male,UK,Dhaka,125.4,TRUE,Very satisfied with the quality.,489.46,,0
4714,Eve C.,28,77412,2022-10-03,Finace,Female,usa,Dhka,78.9,TRUE,Good value for money.,461.1,,0
3298,Charlie N.,39,90622,2024-09-21,Mrketing,F,United States,Dhakka,71.4,FALSE,not bad,390.09,,0
17647,Frank H.,46,70398,2021-11-04,hr,F,United States,Chittagong,51.1,FALSE,Product met all expectations.,225.97,,0
5691,Charlie C.,58,101307,2013-04-25,hr,FEMALE,United Kingdom,Chittagong,64,TRUE,Good value for money.,396.84,,0
3725,Grace C.,30,118950,2010-06-26,engineering,F,United States,Khulna,84.7,TRUE,"Excellent product, highly recommend!",419.5,,0
4342,John T.,23,52930,2023-05-19,Engineering,F,us,Rajshahi,,FALSE,Product met all expectations.,437.19,,0
6224,Grace J.,,109151,2024-03-06,hr,Male,bd,Dhaka,121.2,TRUE,Would buy again without hesitation.,329.53,,0
14759,Hasan G.,45,-500,2012-02-25,Sales,male,Bangladesh,Dhaka,56.8,FALSE,Delivery was fast and packaging great.,90.02,,0
19537,John E.,21,102859,2017-08-20,Engineering,Woman,United States,Sylhet,90kg,TRUE,Product met all expectations.,483.39,,0
7132,Eve D.,35,40630,2016-01-03,Finace,MALE,usa,Khulna,,TRUE,fine,380.65,,0
4236,John B.,,38051,2013-06-24,Finace,,U.K.,Khulna,76.6,FALSE,Would buy again without hesitation.,334.97,,0
15280,Hasan H.,39,85571,2019-03-10,Finance,Man,United States,Sylhet,101.5,TRUE,Good value for money.,379.18,,1
9044,Ira Y.,40,79195,2015-12-19,Marketing,Woman,usa,Sylhet,126.9,TRUE,Delivery was fast and packaging great.,398.96,,0
10117,Frank F.,55,59031,04-27-2019,Marketing,male,UK,Chittagong,97.5,TRUE,Very satisfied with the quality.,442.62,,0
1401,Bob C.,54,72046,12-27-2016,Sales,,United States,Chittagong,118.9,TRUE,Delivery was fast and packaging great.,36.96,,0
15629,Eve W.,200,81228,2015-07-07,Marketing,male,BD,Rajshahi,112.8,FALSE,Delivery was fast and packaging great.,139.11,,0
17050,Eve J.,33,,12-07-2015,SALES,male,BD,Dhka,124.5,FALSE,"Excellent product, highly recommend!",459.8,,0
11687,Alice I.,32,119378,2013-08-13,Marketing,MALE,BANGLADESH,Chittagong,66.1,,fine,$25.08,,0
12009,John I.,58,41538,2012-07-06,Mrketing,M,America,Rajshahi,120.1,TRUE,.,117.19,,0
16796,Grace F.,21,"$80,410",02-23-2021,Finace,F,United States,Chittagong,99.1,TRUE,,200.02,,0
77,Diana U.,60,46005,2016-01-12,,female,U.S.A,Sylhet,127.3,TRUE,Delivery was fast and packaging great.,$117.51,,0
11115,Ira R.,28,,2010-04-01,Finace,M,United States,,55.6,FALSE,Would buy again without hesitation.,105.31,,0
1626,Grace W.,47,47335,2011-07-10,Engineering,F,United States,Chittagong,99.3,FALSE,Good value for money.,264.75,,0
15719,Hasan L.,27,,2017-01-02,Finance,F,usa,,79.9,FALSE,Good value for money.,454.3,,0
12701,Frank P.,21,71184,2021-04-27,Finace,MALE,bd,Dhaka,115.3,TRUE,,274.22,,0
19701,John K.,32,39182,2015-01-24,Engineering,male,UK,Dhaka,74,FALSE,Delivery was fast and packaging great.,340.87,,0
19669,Ira L.,51,111801,2020-08-26,engineering,Man,America,Dhka,56.6,FALSE,Very satisfied with the quality.,$103.28,,0
5173,Eve V.,40,109054,2017-01-25,Marketing,Man,BANGLADESH,Khulna,,TRUE,Product met all expectations.,122.93,,0
2389,Diana F.,29,72950,,SALES,FEMALE,us,Rajshahi,105.5,FALSE,Good value for money.,293.69,,0
5861,Charlie Z.,29,"$63,217",2012-11-11,Finance,Woman,USA,Rajshahi,54,0,Very satisfied with the quality.,429.74,,0
1411,Diana C.,30,76197,12-Jun-2010,HR,Female,U.S.A,Chittagong,,TRUE,"Excellent product, highly recommend!",161.68,,0
11362,Alice F.,55,73163,2016-09-03,Finance,MALE,Bangladesh,Dhaka,83.4,TRUE,Would buy again without hesitation.,237.62,,0
14161,Frank O.,55,-500,2023-04-04,hr,MALE,United Kingdom,Dhaka,84.2,TRUE,Delivery was fast and packaging great.,$134.01,,0
13361,Charlie W.,51,75952,2023-04-24,HR,M,America,Rajshahi,50.5,TRUE,Very satisfied with the quality.,227.93,,0
14765,Bob C.,26,71071,2022-01-11,Mrketing,Female,,Chittagongg,127.3,FALSE,Very satisfied with the quality.,234.95,,0
689,John A.,43,84332,2018-11-26,Finace,female,bd,Khulna,72.9,TRUE,n/a,97.01,,0
357,Frank K.,51,"$78,033",2016-12-19,Finace,M,us,Dhka,116.2,1,,$485.45,,0
